40615222	PMC12441395	10.1016/j.jaccas.2025.103913	JACC Case Rep	2025	Kawamoto	Successful Emergency Transcatheter Aortic Valve Replacement for Severe Aortic Regurgitation in Takayasu's Arteritis.
40615221	PMC12441245	10.1016/j.jaccas.2025.103779	JACC Case Rep	2025	Abdelfattah	Obstructive Hypertrophic Cardiomyopathy and Aortic Stenosis With High Surgical Risk.
40615174	PMC12441389	10.1016/j.jaccas.2025.103886	JACC Case Rep	2025	Heller	From Severe Aortic Stenosis to Mitral TEER: Overcoming Surgical AVR Complicated With LVOTO.
40579075	PMC12273823	10.1016/j.jaccas.2025.104012	JACC Case Rep	2025	Al-Dalakta	Radiation-Induced Cardiac Disease: Dilemma of Transcatheter Aortic Valve Replacement vs Surgical Aortic Valve Replacement and Pericardiectomy.
40541354	PMC12198634	10.1016/j.jaccas.2025.103758	JACC Case Rep	2025	Fernández-Cordón	Left Ventricle Wire Loss During TAVR: How to Solve it Through Antegrade and Retrograde Approach.
40541343	PMC12198642	10.1016/j.jaccas.2025.103768	JACC Case Rep	2025	George	A Novel Approach for Cerebral Embolic Protection With Single-Artery Access in TAVR.
40480773	PMC12235176	10.1016/j.jaccas.2025.103912	JACC Case Rep	2025	Fang	Do Not BASILICA the New Valve.
40480763	PMC12235144	10.1016/j.jaccas.2025.103610	JACC Case Rep	2025	Cavazza	Transaxillary TAVR Complicated by Subclavian Pseudoaneurysm and Vertebral Artery Sacrifice.
40379374	PMC12145055	10.1016/j.jaccas.2025.104023	JACC Case Rep	2025	Liang	Transcatheter Aortic Valve Replacement in Severe Horizontal Heart With Acute Aortic Angulation.
40379370	PMC12145014	10.1016/j.jaccas.2025.104020	JACC Case Rep	2025	Qin	Type 0 Severe Calcified Bicuspid Aortic Valve With Aneurysmal Repaired With TaurusElite.
40252070	PMC12144960	10.1016/j.jaccas.2025.103928	JACC Case Rep	2025	Sun	Valve Dragging Technique in Valve Migration After Self-Expanding Transcatheter Aortic Valve Replacement.
40252068	PMC12145044	10.1016/j.jaccas.2025.103919	JACC Case Rep	2025	Ma	Unusual Case of Acute Type A Aortic Dissection During TAVR Bailout With a Self-Expanding Valve.
40252065	PMC12145061	10.1016/j.jaccas.2025.103929	JACC Case Rep	2025	Liu	Procedural Strategies in Transcatheter Aortic Valve Replacement for Patients With Small Aortic Annulus and Aortic Stenosis.
40252063	PMC12145011	10.1016/j.jaccas.2025.103922	JACC Case Rep	2025	Tan	One-Stop TEVAR and TAVR Procedure for Severe Aortic Stenosis With Aortic Arch Aneurysm.
40345731	PMC12245473	10.1016/j.jaccas.2025.103286	JACC Case Rep	2025	Sava	Orthotopic Left Main Chimney Stenting to Prevent Stent Compression After Transcatheter Aortic Valve Replacement.
40250946	PMC12046992	10.1016/j.jaccas.2025.103370	JACC Case Rep	2025	Nandhakumar	Prediction of Prosthetic Heart Valve Interaction During Transcatheter Double-Valve Replacement Using a Bench Model.
40250941	PMC12046782	10.1016/j.jaccas.2024.103197	JACC Case Rep	2025	Ghoneem	Buckling Under Pressure: Evolut FX Delivery System Malfunction and Failure to Recapture During TAVR.
40250932	PMC12047006	10.1016/j.jaccas.2025.103673	JACC Case Rep	2025	Nandhakumar	Prosthetic Heart Valve Interactions and Their Clinical Significance During Transcatheter Left-Sided Double Valve Replacement.
40185608	PMC12046770	10.1016/j.jaccas.2025.103376	JACC Case Rep	2025	Davalan	Acute Iatrogenic Aortic Root Dissection With Pseudoaneurysm After Transcatheter Aortic Valve Implantation.
40155146	PMC12014295	10.1016/j.jaccas.2025.103545	JACC Case Rep	2025	Annabathula	Transcatheter Aortic Valve Replacement for Valvular Shock in an Extremely Large Annulus.
40155144	PMC12014338	10.1016/j.jaccas.2025.103234	JACC Case Rep	2025	Polat	Strategic Prosthesis Selection for Staged TAVI and Minimally Invasive Mitral Valve Surgery in a High-Risk Patient.
40155119	PMC12014321	10.1016/j.jaccas.2025.103410	JACC Case Rep	2025	Kanehama	Progression of Paravalvular Leak and Hemolytic Anemia After Implantation of Fifth-Generation Balloon-Expandable Transcatheter Heart Valve.
40118636	PMC12011160	10.1016/j.jaccas.2024.103200	JACC Case Rep	2025	Golzarian	Valve-in-Valve TAVR Complicated by Left Main Coronary Obstruction Salvaged by Left Atrial VA-ECMO.
40118607	PMC12011172	10.1016/j.jaccas.2024.102967	JACC Case Rep	2025	Tsutsui	Peri-Mitral Atrial Tachycardia Following Transcatheter Aortic Valve Replacement.
40054912	PMC11911844	10.1016/j.jaccas.2024.103112	JACC Case Rep	2025	Jo	Mavacamten for Left Ventricular Outflow Tract Obstruction After Successful Transcatheter Aortic Valve Implantation.
40054911	PMC11911890	10.1016/j.jaccas.2024.103193	JACC Case Rep	2025	Chatterjee	Percutaneous Management of Left Ventricular Perforation Causing Late Cardiac Tamponade After Transcatheter Aortic Valve Implantation.
39972705	PMC11861929	10.1016/j.jaccas.2024.102952	JACC Case Rep	2025	Sambyal	Rare Case of Early Mycotic Ascending Aortic Aneurysm Following Transcatheter Aortic Valve Replacement.
39972698	PMC11861933	10.1016/j.jaccas.2024.102933	JACC Case Rep	2025	Zhang	Simultaneous TAVR and PBPV in Patient With Multiple Valve Disease.
39963234	PMC11830247	10.1016/j.jaccas.2024.103120	JACC Case Rep	2025	Vu	Snare-Assisted Management of Nose Cone Entrapment During Self-Expandable Transcatheter Aortic Valve Replacement.
39963231	PMC11830241	10.1016/j.jaccas.2024.103119	JACC Case Rep	2025	Salem	Mitral Valve Repair and SAVR After TAVR Complicated With Endocarditis and Mitral Valve Leaflet Perforation.
39963215	PMC11830251	10.1016/j.jaccas.2024.103128	JACC Case Rep	2025	Huber	Use of a Bare Metal Dissection Stent to Manage Aortic Embolization of a Self-Expanding Valve.
39963208	PMC11830255	10.1016/j.jaccas.2024.103125	JACC Case Rep	2025	Ostojic	ST-Segment Elevation Myocardial Infarction Caused by Embolized Transcatheter Aortic Valve in Ascending Aorta.
39822806	PMC11733582	10.1016/j.jaccas.2024.102748	JACC Case Rep	2025	Sturla	Clinical Presentation and Percutaneous Treatment of Hemolytic Anemia Associated With Paravalvular Leak After TAVR.
39619031	PMC11602586	10.1016/j.jaccas.2024.102690	JACC Case Rep	2024	Bielichenko	Hybrid Approach to Post-Radiation Valve Disease: Robotic Mitral Valve Replacement Alongside Transcatheter Aortic Valve Replacement.
39619019	PMC11602638	10.1016/j.jaccas.2024.102655	JACC Case Rep	2024	Chia	Management of Aorto-Right Ventricular Fistulas After TAVR.
39484326	PMC11522721	10.1016/j.jaccas.2024.102564	JACC Case Rep	2024	Fang	LAVA-ECMO-Supported Dual-Transcatheter Aortic and Mitral Valve-in-Valve Replacement in Cardiogenic Shock.
39295795	PMC11405945	10.1016/j.jaccas.2024.102469	JACC Case Rep	2024	Reisinger	Perceval ViV-TAVR: Perception Is Not Always Reality.
39295789	PMC11405946	10.1016/j.jaccas.2024.102455	JACC Case Rep	2024	Kato	What Is the Optimal Antithrombotic Therapy for Valsalva Thrombus Following Transcatheter Aortic Valve Replacement?
38645286	PMC11031669	10.1016/j.jaccas.2024.102270	JACC Case Rep	2024	Zendjebil	Transcatheter Aortic Valve Replacement for Sutureless Bioprosthetic Valve Tilting Resulting in Severe Paravalvular Leak.
38645284	PMC11031654	10.1016/j.jaccas.2024.102259	JACC Case Rep	2024	Frittitta	Late Third Transcatheter Aortic Valve Replacement for Treatment of Persistent Paravalvular Regurgitation.
38379661	PMC10874993	10.1016/j.jaccas.2023.102214	JACC Case Rep	2024	Alirhayim	Late Migration of a Transcatheter Heart Valve.
38264302	PMC10801795	10.1016/j.jaccas.2023.102165	JACC Case Rep	2024	Masarweh	Transcatheter Aortic Valve Replacement Complicated by Aorto-Right Ventricular Fistula Repaired Via Valve-in-Valve Replacement.
38264301	PMC10801796	10.1016/j.jaccas.2023.102157	JACC Case Rep	2024	Torrado	Impact of VA-ECMO on Dynamic LV Outflow Obstruction After Transcatheter Aortic Valve Replacement.
38094179	PMC10715948	10.1016/j.jaccas.2023.102065	JACC Case Rep	2023	Koliastasis	Overcoming the Obstacle of Suicide Left Ventricle After Transcatheter Aortic Valve Replacement Phenomenon.
38094178	PMC10715959	10.1016/j.jaccas.2023.102069	JACC Case Rep	2023	Elison	Percutaneous Carotid Transcatheter Aortic Valve Implantation.
37396320	PMC10313477	10.1016/j.jaccas.2023.101893	JACC Case Rep	2023	Verhemel	Left Ventricular Outflow Obstruction After Transcatheter Heart Valve Migration and Stent Infolding.
36974043	PMC10039378	10.1016/j.jaccas.2023.101762	JACC Case Rep	2023	Kassis	Pure Aortic Regurgitation Complicated by Membranous Interventricular Septum Aneurysm Treated With Transcatheter Aortic Valve Replacement.
36776798	PMC9911928	10.1016/j.jaccas.2022.08.015	JACC Case Rep	2023	Keeton	Innovative Approach to Manage Transcatheter Aortic Valve Embolization.
36523949	PMC9745652	10.1016/j.jaccas.2022.101691	JACC Case Rep	2023	Manevich	Thoracic Aorta Perforation Treated Conservatively After TAVR in a Patient With Extremely Tortuous Aorta.
36444183	PMC9700071	10.1016/j.jaccas.2022.08.014	JACC Case Rep	2022	El Nihum	Surgical Salvage of Annular Rupture After Transcatheter Aortic Valve Implantation by Conversion Into Annular Enlargement.
36406923	PMC9666742	10.1016/j.jaccas.2022.07.038	JACC Case Rep	2022	Attisano	Bioprosthetic Valve Fracture After TAVR Complicated by Balloon Rupture: Bail-Out TAVR in TAVR in SAVR.
35734531	PMC9207959	10.1016/j.jaccas.2022.04.017	JACC Case Rep	2022	Patel	Synchronous Type 3 EVAR Endoleaks at Multiple Sites Following Transfemoral Transcatheter Aortic Valve Replacement.
35677788	PMC9168964	10.1016/j.jaccas.2022.03.031	JACC Case Rep	2022	Asmarats	Aortic Sinus Contrast Retention During TAVR: A Warning Sign Preceding a Potential Thrombotic Complication.
35573856	PMC9091518	10.1016/j.jaccas.2022.02.011	JACC Case Rep	2022	Noor	Polymer Emboli Complicating Transcatheter Aortic Valve Implantation: A Case Report.
35493797	PMC9044293	10.1016/j.jaccas.2021.12.015	JACC Case Rep	2022	Batta	Strut Inversion During Valve-in-Valve Transcatheter Aortic Valve Replacement: An Unknown Complication?
34766022	PMC8571793	10.1016/j.jaccas.2021.08.009	JACC Case Rep	2021	Yamaguchi	Rescue Percutaneous Stenting for Cerebral Malperfusion With Acute Aortic Dissection Following TAVR.
34317621	PMC8311196	10.1016/j.jaccas.2021.02.040	JACC Case Rep	2021	Sammour	Transcatheter Closure of Left Ventricular Outflow Tract-to-Left Atrium Fistula.
34317470	PMC8305676	10.1016/j.jaccas.2020.11.024	JACC Case Rep	2021	Le Ruz	Sapien 3 Embolization From Ventricle to Aorta in the Setting of Noncalcified Aortic Regurgitation.
34317168	PMC8305109	10.1016/j.jaccas.2020.10.023	JACC Case Rep	2020	Abu-Much	Don't Trust the Imaging: Necrotic Bowel Following Transcatheter Aortic Valve Replacement Through Aortic Stent Graft.
34317066	PMC8299247	10.1016/j.jaccas.2020.09.007	JACC Case Rep	2020	Kellogg	Percutaneous Management of a Contained Annular Rupture Occurring With Self-Expanding Transcatheter Aortic Valve Replacement.
34317379	PMC8302041	10.1016/j.jaccas.2020.05.005	JACC Case Rep	2020	Alharbi	Axillary Artery Pseudoaneurysm Following Percutaneous Transaxillary Access for Impella Device Placement During Percutaneous Coronary Intervention.
34317373	PMC8302043	10.1016/j.jaccas.2020.04.013	JACC Case Rep	2020	Spaccarotella	Common Calcified Femoral Artery Rupture After Intravascular Lithotripsy for TAVR Implantation.
34317258	PMC8311729	10.1016/j.jaccas.2020.01.017	JACC Case Rep	2020	Elison	TandemHeart-Assisted Balloon Aortic Valvuloplasty for Acute Transcatheter Aortic Valve Replacement Thrombosis.
34317241	PMC8311682	10.1016/j.jaccas.2020.01.021	JACC Case Rep	2020	Alasnag	3D Model Guiding Transcatheter Aortic Valve Replacement in a Patient With Aortic Coarctation.
34316946	PMC8288756	10.1016/j.jaccas.2019.11.025	JACC Case Rep	2019	Alabbady	Aorto-Right Ventricular Fistula and Paravalvular Leak After Transcatheter Aortic Valve Implantation.
34316934	PMC8288594	10.1016/j.jaccas.2019.11.009	JACC Case Rep	2019	Abdel-Aal Ahmed	Aortic Paravalvular Leak Repair: Can TAVR Be the Answer?
34316932	PMC8288788	10.1016/j.jaccas.2019.11.007	JACC Case Rep	2019	Chan Wah Hak	Valve-in-Valve in a Flail Bioprosthetic Mitral Valve With Endocarditis Using a Novel Embolic Protection Device.
34316912	PMC8288807	10.1016/j.jaccas.2019.10.013	JACC Case Rep	2019	Conte	Plugging Paravalvular Leak in Transcatheter Aortic Valves.
34316815	PMC8289152	10.1016/j.jaccas.2019.06.034	JACC Case Rep	2019	Nour	Cardiogenic Shock Due to Late Chimney Stent Failure Following Valve-in-Valve Transcatheter Aortic Valve Replacement.
34316759	PMC8301255	10.1016/j.jaccas.2019.05.026	JACC Case Rep	2019	Vendrik	Balloon-Expandable TAVR Prosthesis Dislocates Into the Ascending Aorta.
39177559		10.1016/j.jcin.2024.07.012	JACC Cardiovasc Interv	2024	Fang	Mechanical Circulatory Support-Assisted Percutaneous Rescue of Ventricularly Embolized Transcatheter Heart Valve.
38573255		10.1016/j.jcin.2024.01.311	JACC Cardiovasc Interv	2024	Dakroub	Transcatheter Aortic Valve Embolization Complicated by Inversion and Left Ventricular Outflow Tract Obstruction.
32473885		10.1016/j.jcin.2020.04.030	JACC Cardiovasc Interv	2020	Kadoya	Multiple Small Bowel Perforations Associated With Cholesterol Crystal Embolization After Transcatheter Aortic Valve Replacement.
32305390		10.1016/j.jcin.2020.02.010	JACC Cardiovasc Interv	2020	Piayda	Delivery Catheter Capsule Demolition During the Deployment of a Medtronic CoreValve Evolut R.
32061606		10.1016/j.jcin.2019.12.009	JACC Cardiovasc Interv	2020	So	The "Snare-and-Anchor" Technique to Rescue Frozen Mechanical Mitral Valve Leaflet After Transcatheter Aortic Valve Replacement.
32113926		10.1016/j.jcin.2019.12.016	JACC Cardiovasc Interv	2020	Sulimov	Bailout Bleeding Management for Large-Bore Access: Initial Experience With a Novel Technique.
31883722		10.1016/j.jcin.2019.08.053	JACC Cardiovasc Interv	2020	Ninomiya	Corroborative Autopsy Findings for Current Concerns After Implantation of Self-Expandable Transcatheter Heart Valve.
31564595		10.1016/j.jcin.2019.08.027	JACC Cardiovasc Interv	2020	Ihdayhid	Complicated Interaction Between Balloon Expandable Sheath and Self-Expanding Aortic Bioprosthesis.
31473235		10.1016/j.jcin.2019.05.031	JACC Cardiovasc Interv	2019	Hernández-Enríquez	Use of an Arteriovenous Loop to Facilitate Transcatheter Aortic Valve Alignment in a Patient With Giant Ascending Aortic Aneurysm.
31377267		10.1016/j.jcin.2019.04.050	JACC Cardiovasc Interv	2019	Sakurai	Fatal Leaflet Thrombus Following Transcatheter Aortic Valve Replacement During Temporary Anticoagulation Withdrawal.
31255558		10.1016/j.jcin.2019.04.025	JACC Cardiovasc Interv	2019	Kaneko	Valsalva Sinus Perforation Following Valve Dislodgement During Transcatheter Aortic Valve Replacement.
31255557		10.1016/j.jcin.2019.04.044	JACC Cardiovasc Interv	2019	Ochiai	Late Contained Aortic Root Rupture After Transcatheter Aortic Valve Replacement for Bicuspid Aortic Stenosis.
30772295		10.1016/j.jcin.2018.11.041	JACC Cardiovasc Interv	2019	Cruz-González	Facilitated Transfemoral Access by Shockwave Lithoplasty for Transcatheter Aortic Valve Replacement.
30621966		10.1016/j.jcin.2018.10.011	JACC Cardiovasc Interv	2019	Amano	Stabilized Sinus of Valsalva Aneurysm After CoreValve Implantation.
30343025		10.1016/j.jcin.2018.08.024	JACC Cardiovasc Interv	2018	Cannata	Transcatheter Aortic Valve Replacement for Severe Aortic Regurgitation in Singleton-Merten Syndrome.
30286865		10.1016/j.jcin.2018.07.046	JACC Cardiovasc Interv	2018	Berry	Transcatheter Aortic Valve Replacement for Bioprosthetic Aortic Stenosis in Pregnancy.
30190072		10.1016/j.jcin.2018.06.002	JACC Cardiovasc Interv	2018	Xiong	Supra-Annular Sizing for Transcatheter Aortic Valve Replacement Candidates With Bicuspid Aortic Valve.
30121283		10.1016/j.jcin.2018.06.042	JACC Cardiovasc Interv	2018	Sanghvi	Intervention of Prohibitive Aortic and Iliac Atherosclerotic Stenosis to Allow Successful Transfemoral Transcatheter Aortic Valve Replacement.
